flight_id,flight_number,airline_code,departure_date,departure_time,arrival_date,arrival_time,travel_time,departure_airport,arrival_airport
4771e45fc31669e9d0befc8763a0095220cbee4a0a5a306a9030f00726e787cb,UA 2676,UA,2022-10-27,14:12,2022-10-27,16:43,4:31:00,ORD,LAX
5772d21a4058d9bba34b45faee3e08ad0362e730c60305f5d57a1403e4be9bb9,AA 1375,AA,2022-10-27,14:30,2022-10-27,16:52,4:22:00,ORD,LAX
269d5c89b014b6e57424c5099ed00d7f42ffa0479180c3292fb403e1d1dc7d70,UA 2095,UA,2022-10-27,15:40,2022-10-27,18:00,4:20:00,ORD,LAX
e70929f9bf718d1fb32f10f20cb0b2b17f84d4e43c868704d257f8edc22bff08,AA 2364,AA,2022-10-27,17:00,2022-10-27,19:16,4:16:00,ORD,LAX
a35980b7ebd3a5ce057976ad98cddc075e55edeb79bb9d4151bc7321431fa91b,UA 1067,UA,2022-10-27,17:58,2022-10-27,20:33,4:35:00,ORD,LAX
93f3ac254c64edd79e413b3c5916e788f994b317d6b291a9ba3503f4a7d05c01,AA 1640,AA,2022-10-27,18:41,2022-10-27,21:05,4:24:00,ORD,LAX
6d69c380f53a90f0ca8650f28ba2fdd3bf50df366d623a81b5aab0ba329f9327,AA 1384,AA,2022-10-27,19:19,2022-10-27,21:44,4:25:00,ORD,LAX
d5e148029bc90b7160835ff6536368dd87e64ccf88b2903fc929b8649b5a7b91,UA 2649,UA,2022-10-27,20:13,2022-10-27,22:44,4:31:00,ORD,LAX
e6aaf9ff14049b9e3d0d985ad6c76fdadbf9440b2176137a3bdb886cfcaee0bc,AA 374,AA,2022-10-27,20:54,2022-10-27,23:14,4:20:00,ORD,LAX
4fbe1e81a30d568475585c1958fa655c39150abe4757ef318524a7352ce2e193,NK 1359,NK,2022-10-27,08:22,2022-10-27,10:55,4:33:00,ORD,LAX
8e130214c15e66e0ffcc96609e7d78387e4b88524e65c59d409a748a5606e463,WN 149,WN,2022-10-27,05:40,2022-10-27,08:05,4:25:00,MDW,LAX
021fc67c0d010056312f6ff9ef38ddd3ab821b3c7fca4849e91cef0a98aa6d48,WN 3696,WN,2022-10-27,18:15,2022-10-27,20:35,4:20:00,MDW,LAX
4722d169f67ecef26dd1f1a4c0203faaf5d4cc4ce1451533b26c650e70759d09,WN 135,WN,2022-10-27,21:35,2022-10-27,23:55,4:20:00,MDW,LAX
e17d557b0039355df82798c0ec0201071ddc2935639d5a5ef65757f0fbbc05d2,NK 1024,NK,2022-10-28,21:59,2022-10-29,00:39,4:40:00,ORD,LAX
b4898c7c657d248f5cca7eb5eca4e407559e54bf164aee1f2581dbedd753cc67,AA 2131,AA,2022-10-28,09:25,2022-10-28,12:03,4:38:00,ORD,LAX
7e90c3d43a816a893a6b05c346b979b53b7ffc62b832cc2ca65b75bca5c4da94,UA 758,UA,2022-10-28,10:35,2022-10-28,13:00,4:25:00,ORD,LAX
c91e3da653508a755c2336ed0347801789133fc142be3a8255808fdce99b6ab4,WN 1766,WN,2022-10-28,12:25,2022-10-28,14:50,4:25:00,MDW,LAX
4030630c87df46c125a5b640306b322f6fc85a9904196d1ae37704766e37bfb9,UA 2105,UA,2022-10-28,07:12,2022-10-28,09:39,4:27:00,ORD,LAX
33d574f0c947e1d3d1129c1958f73cc514a169b4edb30526826b3b5b1607f415,AA 1037,AA,2022-10-28,07:15,2022-10-28,09:36,4:21:00,ORD,LAX
773f291b60a2bf449057dfe18fa27ef209d627f1ff6f0bd2e4c7261254cc07c7,AA 2882,AA,2022-10-28,08:25,2022-10-28,10:47,4:22:00,ORD,LAX
5ba75442ad9b5ba9e7f5069081cfa9ad657582a99191451283c46ab778e571d5,UA 1147,UA,2022-10-28,08:50,2022-10-28,11:19,4:29:00,ORD,LAX
68749fd77e894b3e9dff79611649c196dcb0c3881804231856094b0afc95559a,UA 2406,UA,2022-10-28,12:54,2022-10-28,15:25,4:31:00,ORD,LAX
603a0a00820f8bb5ebaf906500b995694196d3a9e6576221a2dfcc007c6ceb0d,AA 2431,AA,2022-10-28,13:36,2022-10-28,16:16,4:40:00,ORD,LAX
887e2028e8933001f9cf50ce4f0782cfd43b41c1caaf7b1e76be78ca1b1411cb,UA 2676,UA,2022-10-28,14:12,2022-10-28,16:43,4:31:00,ORD,LAX
673d127055c0a667bf534f99d1d4efff4e13a529cb245b0450f8eb6cfda2af5c,AA 1375,AA,2022-10-28,14:30,2022-10-28,16:52,4:22:00,ORD,LAX
7515ae9022c8da9575f2bf96ae2a7333c99c627820fef992476954645b7a8331,UA 2095,UA,2022-10-28,15:40,2022-10-28,18:00,4:20:00,ORD,LAX
324b9edbc833ee15fb9159ab5cfc31c60888cc497f42a698b53101f3079a0f22,AA 2364,AA,2022-10-28,17:00,2022-10-28,19:16,4:16:00,ORD,LAX
2c88c3def531397dd7b1f3215fa3b308cd446d5e79b20a80f8954f5f98f07e25,UA 1067,UA,2022-10-28,17:58,2022-10-28,20:33,4:35:00,ORD,LAX
ecb80abfb212739b1e0fe7a0eff034cd27d2d2c2d7ed278674abe4b4d994cf64,AA 1640,AA,2022-10-28,18:41,2022-10-28,21:05,4:24:00,ORD,LAX
134c2e90cfbd574d55712d3b8e19a9ec7930e31c0f6c33f38408c730a5da1cb5,AA 1384,AA,2022-10-28,19:19,2022-10-28,21:44,4:25:00,ORD,LAX
e3f47a95b51a2f0b3a4d15fe62130f21ca76813d9889fd602d83d8b41b372b69,UA 2649,UA,2022-10-28,20:13,2022-10-28,22:44,4:31:00,ORD,LAX
6758651ae9ad91dabc27dcac847b1550b9a7895e1b1bcc0534bb841e9b7e5c0a,AA 374,AA,2022-10-28,20:54,2022-10-28,23:14,4:20:00,ORD,LAX
b6d5cb855d38f0c1180486f44a01b3b5ba83a52c24935acb7928e8eb401ddc71,NK 644,NK,2022-10-28,19:30,2022-10-28,22:07,4:37:00,ORD,LAX
33f256619f8ad39640d9d48395e4cc3c5d34eb4903c25e2999ccf1fc92f49bb3,NK 1359,NK,2022-10-28,08:22,2022-10-28,10:55,4:33:00,ORD,LAX
8cc71ba2c88ca8ce8e402230ba8db735dc913f303e4af74e46740a5c89ed9523,WN 149,WN,2022-10-28,05:40,2022-10-28,08:05,4:25:00,MDW,LAX
7902fe3666c2c519901dccfb425287d02d841c915b91b385806e22b122abfbe2,WN 3696,WN,2022-10-28,18:15,2022-10-28,20:35,4:20:00,MDW,LAX
980cbb51db9e07e09b4bd792455b407c023658d6a3ee031db852254c139b443f,WN 135,WN,2022-10-28,21:35,2022-10-28,23:55,4:20:00,MDW,LAX
5344a376eb2e801fa90350ebe6ab9ee57d034905f7a973d2c9457fb2c04f465f,NK 1024,NK,2022-10-29,21:59,2022-10-30,00:39,4:40:00,ORD,LAX
12862557d0ae2cccf9de2a362a535e4a8f43ba2cfc422f3b3711fe346b7fd23e,AA 2131,AA,2022-10-29,09:30,2022-10-29,12:10,4:40:00,ORD,LAX
7effbc2aff07aa24424f11687dbc1cfaefb04f14340d4c71624e8cb4de8fc8bb,UA 758,UA,2022-10-29,10:35,2022-10-29,13:00,4:25:00,ORD,LAX
4cd3a8e78029f761511e6ee87ee06ee51aaa7f25cbb2db799e4a85ef0308fd3d,WN 1781,WN,2022-10-29,16:25,2022-10-29,18:55,4:30:00,MDW,LAX
1642ec2907e28d69faffeed524f8ebfe2b1a2abfca389e8bb29da4df02f69833,NK 644,NK,2022-10-29,19:30,2022-10-29,22:07,4:37:00,ORD,LAX
9d7f6e91b3f2131f0baf426083e30d238100a0c5667eb4d63623fadb49041dbb,UA 2105,UA,2022-10-29,07:12,2022-10-29,09:39,4:27:00,ORD,LAX
d0caa19a922903ffdd4385cd8fb3de8e23cf0d399592f69ccb28f5d02d29be9d,AA 1037,AA,2022-10-29,07:15,2022-10-29,09:36,4:21:00,ORD,LAX
74ec9ae149860753473682a05610eb213164998cd5d7b86d47056bad3fc6ef75,AA 2882,AA,2022-10-29,08:25,2022-10-29,10:47,4:22:00,ORD,LAX
642b1c4841ca2eb6b6449c3efc539a192becb5679a104d8fffbb87ae098f0b42,UA 1147,UA,2022-10-29,08:50,2022-10-29,11:31,4:41:00,ORD,LAX
8f7883709dc79271a3c203044c89e5eaa1f92ae0577b307451a8b8c72d10de51,UA 2406,UA,2022-10-29,12:55,2022-10-29,15:26,4:31:00,ORD,LAX
3c3be6886dbc39e589b72642ad5ec4506cdc708f966e73267e27e20fc5478745,AA 2431,AA,2022-10-29,13:47,2022-10-29,16:19,4:32:00,ORD,LAX
bacefa89b0f8b9eabc73aab08147db856db670bcbae8378ed2d8c88710715752,UA 2676,UA,2022-10-29,14:05,2022-10-29,16:36,4:31:00,ORD,LAX
6697a4c489b529dea2a21900cca3048582b2e26d8acbd2e58bae687a5ca280da,AA 1375,AA,2022-10-29,14:30,2022-10-29,16:52,4:22:00,ORD,LAX
24381b09c40a40f353eb62602764e6a22188df8dd3d1d39bf824854fc216be13,UA 2095,UA,2022-10-29,15:40,2022-10-29,18:00,4:20:00,ORD,LAX
6abb798e411a71a373b49aa85fb413d6c0579cadb9b6ec386eac3b708dd28af8,AA 2364,AA,2022-10-29,17:00,2022-10-29,19:16,4:16:00,ORD,LAX
708ed232f56d8d6e0c4c7c8416487a683395bcdb25cfa05ae73b723a11803398,UA 1067,UA,2022-10-29,17:58,2022-10-29,20:33,4:35:00,ORD,LAX
bd65529628c25c834754c17e62e8ca0571ed857235eaa1a40172d6ee3e968394,AA 1640,AA,2022-10-29,18:41,2022-10-29,21:05,4:24:00,ORD,LAX
1d5d439e2d7febca1276590670b054358d2bfe31d5a9c9ee796241eabe73647c,AA 1384,AA,2022-10-29,19:22,2022-10-29,21:45,4:23:00,ORD,LAX
b299278d6f3fcbb39c573e43154746c7b929198b9a6568a4fc5c3a2954d6b056,UA 2649,UA,2022-10-29,20:13,2022-10-29,22:44,4:31:00,ORD,LAX
bdff66ded747f3f572ee3c723369ddd3e66f2c8c261e1046ed52e8cd88035038,AA 374,AA,2022-10-29,20:54,2022-10-29,23:14,4:20:00,ORD,LAX
2ed94a09f2f3cea088b808ad1c16453e7a7bc9978e06b5be0eb9f69e1fd957c0,NK 1359,NK,2022-10-29,08:22,2022-10-29,10:55,4:33:00,ORD,LAX
4af4ac67164fbe030494578ed04e8fb3ea9b50e73af184f9b7bb68da4664e946,WN 149,WN,2022-10-29,06:40,2022-10-29,09:05,4:25:00,MDW,LAX
b5335c5616ca7f08cda31e4e4adbd4f3f045aa1d85d1a91044ad165afab203fb,NK 644,NK,2022-10-30,19:30,2022-10-30,22:07,4:37:00,ORD,LAX
8b6f2aa49ce92108af7f22e73e74a68ebf257237a05fdbd99ec572c9764b99fb,AA 1375,AA,2022-10-30,14:30,2022-10-30,16:52,4:22:00,ORD,LAX
b352149b1f8cbee98808f173b92a749b3e91bca92dc4b20e9b11310bb03913e2,UA 2095,UA,2022-10-30,15:45,2022-10-30,18:12,4:27:00,ORD,LAX
d46f5f53f4aa15b4c0a389ac90fcf49b0063d22177b3ea2ec103abef8e1f704d,WN 4589,WN,2022-10-30,15:25,2022-10-30,17:50,4:25:00,MDW,LAX
a08100e1cbb72b5042ff2f85df9c09cbd6ed78e1c1968209961f9ee9e06836bd,NK 1359,NK,2022-10-30,08:22,2022-10-30,10:55,4:33:00,ORD,LAX
6ed0bf29d2f8d590fc9c8afef074d4a24d8ee45287125d4b19be5491743c0d95,NK 1024,NK,2022-10-30,21:59,2022-10-31,00:39,4:40:00,ORD,LAX
31976e688ba07f8610fbd220d55598483b1dffd958759e0d017eb916396d4196,AA 1037,AA,2022-10-30,07:15,2022-10-30,09:36,4:21:00,ORD,LAX
13d09b6bf5d3c1727f73bf70c1e463e25bfa515b2d41e3d5fe6bc8a2f230a025,UA 2105,UA,2022-10-30,07:40,2022-10-30,10:20,4:40:00,ORD,LAX
fdfa4047a6fade75fbf9315c52fd97c74dcc8dedadfd8442c0dfde2fac23770f,AA 2882,AA,2022-10-30,08:25,2022-10-30,10:47,4:22:00,ORD,LAX
d083c35e3dd097937263a71d7172c82645a6350af56a3acfa30866ca786201e7,UA 2142,UA,2022-10-30,09:30,2022-10-30,11:57,4:27:00,ORD,LAX
78fc884712780ae537c48ff48f7d0fd6c551e89a4b5f47b04be4c5bf10df5fa1,AA 2131,AA,2022-10-30,09:30,2022-10-30,12:10,4:40:00,ORD,LAX
c5cadcd2f272fc7548973406fc6517e239569fd454b006b17ec466be21c4ae5a,UA 1147,UA,2022-10-30,10:35,2022-10-30,13:09,4:34:00,ORD,LAX
5bfeb3636e3215e870aea564b4e941764cd980951305bd0108f082b069564cc3,UA 1139,UA,2022-10-30,12:45,2022-10-30,15:18,4:33:00,ORD,LAX
0650c440359877cb6396c4b34844f06d4255b388c913aac597790f10b1f11248,AA 2431,AA,2022-10-30,13:36,2022-10-30,16:16,4:40:00,ORD,LAX
767b59887fa54e47c9cd6a2493fba503919336ef565c88a5d61e783e53142b27,UA 2676,UA,2022-10-30,14:22,2022-10-30,16:55,4:33:00,ORD,LAX
900eedfb2e20948f745e8da9f5fc2db9504c34137d7e4fcd5e0d7d0913592e53,UA 1067,UA,2022-10-30,18:08,2022-10-30,20:44,4:36:00,ORD,LAX
6f504166b8d11809f59fe48df0c37e36be3afebf5a6339a31b48e1fce543c986,AA 1640,AA,2022-10-30,18:41,2022-10-30,21:05,4:24:00,ORD,LAX
76e8c8306c5a19a501f21fe980198be2e5c933163caebe74ed8a285a7318b16b,AA 1384,AA,2022-10-30,19:19,2022-10-30,21:44,4:25:00,ORD,LAX
8ff6f5f1a579ff70be378b97b94f27ff5633bc0fba4e7fa8d5f12672a66550ef,UA 2649,UA,2022-10-30,19:57,2022-10-30,22:33,4:36:00,ORD,LAX
5032ccf8cc3d356f82f870ba7a58df2fe56366929ccbe9a399ec4e16e323900f,AA 374,AA,2022-10-30,20:54,2022-10-30,23:14,4:20:00,ORD,LAX
840882d3865d67b4d0c8e228556c6e24709dda66f16e77512b76f799af0bf289,WN 149,WN,2022-10-30,06:35,2022-10-30,09:00,4:25:00,MDW,LAX
856ce3cc5e93ce69ed5760870abfb4c6b4f758403845116a637c2831ce588c49,WN 2787,WN,2022-10-30,21:45,2022-10-31,00:05,4:20:00,MDW,LAX
191ff840389e310bbaa5f138fbafbd2c8d61c297c414d72624e0e3a5b994ce50,NK 1359,NK,2022-10-31,08:22,2022-10-31,10:55,4:33:00,ORD,LAX
ec14107d044860ea0c8e119ab03ee6ebd0643592643a2d709e41658a695053cb,NK 1024,NK,2022-10-31,21:59,2022-11-01,00:39,4:40:00,ORD,LAX
7885e3a84f3f9abdd785d440ae6f2cf662be90a4706cded8ee976afcf1662e4a,AA 2131,AA,2022-10-31,09:25,2022-10-31,12:03,4:38:00,ORD,LAX
94ecd6e1dcca34edaabf76f949c05d5cd3a26d1c6351b00673bca6044cd1d7a5,UA 2142,UA,2022-10-31,09:30,2022-10-31,11:57,4:27:00,ORD,LAX
e3241147628a931b03c78388812893310feb9451fe946e27bf1a370d730939da,WN 1766,WN,2022-10-31,12:25,2022-10-31,14:50,4:25:00,MDW,LAX
a4c77fe73a82cb8d5bf41a437f8bc81404e05fd6a9e7662e66a9c36a36200da5,NK 644,NK,2022-10-31,19:30,2022-10-31,22:07,4:37:00,ORD,LAX
67717306e326bc180ed6e8960a1eb8d0423649419f3a791728fe4f20e07811be,AA 1037,AA,2022-10-31,07:15,2022-10-31,09:36,4:21:00,ORD,LAX
4ffe89f9ace640e1e2dd101e54a23c8b9bfb8c3f95b84fb111e92e4d69467d31,UA 2105,UA,2022-10-31,07:40,2022-10-31,10:09,4:29:00,ORD,LAX
2569b6551d137a6b2c06abf0ee2db473254aec5e286cdbce1e7ee776bed4aefa,AA 2882,AA,2022-10-31,08:25,2022-10-31,10:47,4:22:00,ORD,LAX
7fb06337495bec328cf01ec42d20321ba3b1507d982da8da99e46790b1f52b81,UA 1147,UA,2022-10-31,10:35,2022-10-31,13:09,4:34:00,ORD,LAX
b6fd326d8e6fd79a5c3fe3fe43a1357886b90676e65c18fb85543cbb4d70272f,UA 1139,UA,2022-10-31,12:45,2022-10-31,15:18,4:33:00,ORD,LAX
467b86b7dff3428c5e71d818fc442620ac7bc49a7da63440ad6b99e3e23389ad,AA 2431,AA,2022-10-31,13:36,2022-10-31,16:16,4:40:00,ORD,LAX
84c5229be16f053e1e816ea3aeaa697e7215965927cb4c1fb19d7dea7d1582e5,UA 2676,UA,2022-10-31,14:22,2022-10-31,16:55,4:33:00,ORD,LAX
425607c4809f7e2f56e0504c095acaa692d5f3d7ae77f7d7a55a4092c43c74f0,AA 1375,AA,2022-10-31,14:30,2022-10-31,16:52,4:22:00,ORD,LAX
cdf6a341fe09158d4d63c594041a4f1076bb4fd0b7b2cb34682083aecc91da93,UA 2095,UA,2022-10-31,15:45,2022-10-31,18:12,4:27:00,ORD,LAX
e54295ca0881df9794b32e7d8a31670c0d3929f275ce26c42a11fe7915dee9ec,UA 1067,UA,2022-10-31,18:08,2022-10-31,20:44,4:36:00,ORD,LAX
6806eb5136e2d6a4f10f3f2e280daeaccc19ea74f2574698b8fd82cac60e68cf,AA 1384,AA,2022-10-31,19:22,2022-10-31,21:45,4:23:00,ORD,LAX
67f1c07666ea97e1e3caba3d57274b57fb4a12dada786cef5e13cb1c27dbe78a,UA 2649,UA,2022-10-31,19:57,2022-10-31,22:33,4:36:00,ORD,LAX
d1a062464595a33ea8d1982802d24b6ba093c731314bb01523275345df8f5949,WN 149,WN,2022-10-31,05:40,2022-10-31,08:05,4:25:00,MDW,LAX
19a858c1e5c97ce5406ee37ce6b74ebd560150c22615615aa5afecae0c363f0c,WN 3696,WN,2022-10-31,18:15,2022-10-31,20:35,4:20:00,MDW,LAX
d5a723df424e02c86a6900ce3fbb99c8b9fc7e752f02587da83b7aa3d1940b01,WN 135,WN,2022-10-31,21:35,2022-10-31,23:55,4:20:00,MDW,LAX
56da53faaf7e895a6ee2edf0fcc279ee4375e8d893f513579532cc388d31751f,NK 1359,NK,2022-11-01,08:22,2022-11-01,10:55,4:33:00,ORD,LAX
5439be601d738887b2abf8e01cae9cfa4127aca51d313678764aab0578b30fec,NK 644,NK,2022-11-01,19:30,2022-11-01,22:07,4:37:00,ORD,LAX
6c6050a0321a5c75c4dd7339863ab77a7fb69ad10c3e0b83c2607e9e40f30526,NK 1024,NK,2022-11-01,21:59,2022-11-02,00:39,4:40:00,ORD,LAX
06fad4dce09a0a1f45aeb88ee323742e46e39b9c5bc2ec1652b95cda4c84471e,AA 2131,AA,2022-11-01,09:25,2022-11-01,12:03,4:38:00,ORD,LAX
a96d7f129753cb02216d44251f50f10c37bfa0826e095dfd32cd9dadff38e352,UA 2142,UA,2022-11-01,09:30,2022-11-01,11:57,4:27:00,ORD,LAX
e73bcb4a736282149ed2774329da13057253db3857bffc77916a8506edad7b12,WN 1766,WN,2022-11-01,12:25,2022-11-01,14:50,4:25:00,MDW,LAX
a44bc369a7bc99dc98b3fe81ec9fb198aa3633824b29f5bbd6fb36c1ef3f57ed,AA 1037,AA,2022-11-01,07:00,2022-11-01,09:20,4:20:00,ORD,LAX
60e23424196bd8f496b6da03cb119dbc79778b189f7338568aac3263ebdaefd2,UA 2105,UA,2022-11-01,07:40,2022-11-01,10:09,4:29:00,ORD,LAX
6e64e09f1cf04dd75fdd6f50fd77367afc3328c52ee17ab57e47856343a4fd70,AA 2882,AA,2022-11-01,08:25,2022-11-01,10:47,4:22:00,ORD,LAX
7b418a1bd3d50193c740fc7cade8bc8f7a0fd80ace1c85d96fc9637b905a57b6,UA 1147,UA,2022-11-01,10:35,2022-11-01,13:09,4:34:00,ORD,LAX
b648e6faec5c7ebf0073326edcd3b4d1a338bdb38247c2657f6c6f6e62e4ca2d,UA 1139,UA,2022-11-01,12:46,2022-11-01,15:19,4:33:00,ORD,LAX
82aa1d9f195e05ebf3824f975078ee5823f9f7c535c51bab5969633bc2d7b7d2,AA 2431,AA,2022-11-01,13:36,2022-11-01,16:16,4:40:00,ORD,LAX
0bace46a2dfb84f2cc07fd356d804b4669cee41399d625a6f87337116e0657f0,UA 2451,UA,2022-11-01,14:22,2022-11-01,16:55,4:33:00,ORD,LAX
4dc86b5b1f600bcf8a0f55531d0dd10c20c8e478b29afa1dc1025db2cc91575a,AA 1375,AA,2022-11-01,14:30,2022-11-01,16:52,4:22:00,ORD,LAX
400c3ec7aa6ba58522e6b3d92705258222a9a0632d09d72ab7dbba132d9bd8e2,UA 2095,UA,2022-11-01,15:45,2022-11-01,18:10,4:25:00,ORD,LAX
b45c70bac6f4d0061c3ef7b4eaba5bf34a23800e8ae3656a6ec69585e280fe5a,UA 1067,UA,2022-11-01,18:08,2022-11-01,20:44,4:36:00,ORD,LAX
90e5c8f91a5d474e515dc4c6e98de046813f47098dce89ad0e9aabbaa99b96a5,AA 1640,AA,2022-11-01,18:41,2022-11-01,21:05,4:24:00,ORD,LAX
1789cce496d8210284d19dec70dc44561c7baa8a1d7b8b58314806c318ec6a5e,AA 1384,AA,2022-11-01,19:19,2022-11-01,21:44,4:25:00,ORD,LAX
ce76c0e061c23eab554e661c5c94fa5e65dba2ec7f4e3a7333e08a04817ed095,UA 2649,UA,2022-11-01,19:57,2022-11-01,22:33,4:36:00,ORD,LAX
c8c12a4671bd62397790db561c9e0895d59af08a7d0d34ecec541ea7a950a31f,AA 374,AA,2022-11-01,20:54,2022-11-01,23:14,4:20:00,ORD,LAX
6ab8505fef68eeecce96a2af00d0d464a2d0624e26c96569057b3324d7b50595,UA 1963,UA,2022-11-01,21:21,2022-11-01,23:59,4:38:00,ORD,LAX
c97c5f2c3708bd447def44e631815cc7e8c38f6ca66c7969e53581da4783e747,WN 149,WN,2022-11-01,05:40,2022-11-01,08:05,4:25:00,MDW,LAX
6f42ec5968360ad8f4553504e7562a5a6bee5493e4da47429e930f126f94b6eb,WN 3696,WN,2022-11-01,18:15,2022-11-01,20:35,4:20:00,MDW,LAX
7a7bdbce84495b46222cc44f5ec621c1d0205ad4dff429c1e15b8f8d46cfc9ac,WN 135,WN,2022-11-01,21:35,2022-11-01,23:55,4:20:00,MDW,LAX
b85a745762c568d4546887bf90358dba25026076ca427dd1830c8810a10765ae,NK 1359,NK,2022-11-02,08:22,2022-11-02,10:55,4:33:00,ORD,LAX
53a2e32fff4e00e024f1c967d6df054d08786f24123886d237af26d24bcbfde5,NK 644,NK,2022-11-02,19:30,2022-11-02,22:07,4:37:00,ORD,LAX
c3698f0f751adf11d5d9b4f95e30ed203e6b09e535991c2da4a50dcc685328de,NK 1024,NK,2022-11-02,21:59,2022-11-03,00:39,4:40:00,ORD,LAX
b175eb3f21bba41bd0093dbe7a4c031074eb08d4793a80ffeebf3714ce98afeb,UA 2451,UA,2022-11-02,14:22,2022-11-02,16:55,4:33:00,ORD,LAX
15f15c5e33e2c1037507fe34b3d300b482d15cb7d5fb55cef963cfa671ab49a3,WN 1766,WN,2022-11-02,12:25,2022-11-02,14:50,4:25:00,MDW,LAX
13223d42c2d79eb4eb90bd42ecc1c8d95f8870c68372357f134399813d537d2a,UA 2105,UA,2022-11-02,07:40,2022-11-02,10:09,4:29:00,ORD,LAX
194586ff8b926bd7f1d2c208bc77055687bffaae8758c7989adc1ef6c1154765,UA 2095,UA,2022-11-02,15:45,2022-11-02,18:12,4:27:00,ORD,LAX
30b4c2951be309530d0bb7775ba0947e8fedf7e05bbb75b4493a916de15b9074,UA 1067,UA,2022-11-02,18:08,2022-11-02,20:44,4:36:00,ORD,LAX
8e89a050cc82abb98bfac0d9a5243de858b178658ec81672c9fbd26c7dee254b,UA 2649,UA,2022-11-02,19:57,2022-11-02,22:33,4:36:00,ORD,LAX
24a7d82b9425003ee36e9f8bbf9659c6c720132f502548ea65118c0c99982cf3,UA 1963,UA,2022-11-02,21:21,2022-11-02,23:59,4:38:00,ORD,LAX
84ddb5dc78d3d2bb2281a3b708588a5e3f4841d3eb4f57ea7c02ff1aee3e3531,UA 1147,UA,2022-11-02,10:35,2022-11-02,13:09,4:34:00,ORD,LAX
05fbe070ea376f1546458491e103deabfc0a84700627e3491b5d68c4bae86a6a,UA 1139,UA,2022-11-02,12:46,2022-11-02,15:19,4:33:00,ORD,LAX
66d6fe27b8ac36fae1d5dda30fb87b671f73b8741a7aaa23cbf60084a01c9c20,UA 2142,UA,2022-11-02,09:30,2022-11-02,11:57,4:27:00,ORD,LAX
79877c959a9d9c48b59e9a8dcc41fc6fdcd5bf9221234a8cc3e92367fb0c8455,AA 1037,AA,2022-11-02,07:00,2022-11-02,09:20,4:20:00,ORD,LAX
dd3bd7ec6ff8914b5f7e77042d5eb95824719bd26c12dc7e8dcc00515809da3e,AA 2882,AA,2022-11-02,08:25,2022-11-02,10:47,4:22:00,ORD,LAX
ad8be6b3ca80a8ade49d77cb16af4804133e26189f79d91045e0fb2f171f6e9c,AA 2131,AA,2022-11-02,09:25,2022-11-02,12:03,4:38:00,ORD,LAX
5e510178cbcdb4357ccae5d17b8c0942054b1054b0d3b29ba059d8a7d2a8df5f,AA 2431,AA,2022-11-02,13:36,2022-11-02,16:16,4:40:00,ORD,LAX
2c57d1f0079c1e241509327d67422854bc36ac5ee8491af71d59afb4bc20e0ea,AA 1375,AA,2022-11-02,14:30,2022-11-02,16:52,4:22:00,ORD,LAX
46cab3664fa265141e161518ef4c5df7cc2eb05d36dd6eb019c45fcacef86fac,AA 1640,AA,2022-11-02,18:41,2022-11-02,21:05,4:24:00,ORD,LAX
3584e447da7b442cebe70f6fbf4107cf5f027355f081694871786c3e3dc3d815,AA 1384,AA,2022-11-02,19:19,2022-11-02,21:44,4:25:00,ORD,LAX
