flight_id,flight_number,airline_code,departure_date,departure_time,arrival_date,arrival_time,travel_time,departure_airport,arrival_airport
49170393326aa4f31b0bc0c73dddad1c1b185f0379b4a3ebb3df70ac1b7f265a,AA 2431,AA,2022/10/21,13:36,2022/10/21,16:16,4:40:00,ORD,LAX
b9f7c564594642c5034e042745ff459cb6ea192dae5121cb6d3cd4d38f071539,UA 2105,UA,2022/10/21,7:12,2022/10/21,9:39,4:27:00,ORD,LAX
7cd72a97200425668a37361f43126e053c2544756072f7de04083b2f2dcdee28,WN 149,WN,2022/10/21,5:40,2022/10/21,8:05,4:25:00,MDW,LAX
44bbb54c1961cd259e077b4b939e145280f0bd63dc9d90082d9976f27c2a4a0e,WN 3696,WN,2022/10/21,18:15,2022/10/21,20:35,4:20:00,MDW,LAX
5a61435112ed67e96bb89fe016172b575e7365727a5e646eaabe37ec2a3ed162,WN 135,WN,2022/10/21,21:35,2022/10/21,23:55,4:20:00,MDW,LAX
f87ce6a8abccf1b24e633746b4dc3aa367c027d3dece942ca22b4dbbb7e74a10,AA 1037,AA,2022/10/22,7:15,2022/10/22,9:36,4:21:00,ORD,LAX
4b37f8a735175d140e63758811732dedcc8c11be949b5f1a80922b4b990f9b59,AA 2882,AA,2022/10/22,8:25,2022/10/22,10:47,4:22:00,ORD,LAX
3e37f7b071c5526f2276ab372562de2989ad0aa262f1db4daec0a3d12457e851,UA 1147,UA,2022/10/22,8:50,2022/10/22,11:19,4:29:00,ORD,LAX
fee03a9a11745f886a7214e2bb5df4839413dba1dca38c4743ba33433bf6720d,AA 2131,AA,2022/10/22,9:30,2022/10/22,12:10,4:40:00,ORD,LAX
4562f5c53bfcabe15646849d7e736f78a4196d241e83977b31e9f7c5733b0cde,AA 1375,AA,2022/10/22,14:30,2022/10/22,16:52,4:22:00,ORD,LAX
ac14ca4e04f1cfd82b1e67190d200ec5908175781e74f86433fe8f5cd67371dd,WN 1781,WN,2022/10/22,16:25,2022/10/22,18:55,4:30:00,MDW,LAX
233b97bf08feebc105d756a047472bcd74671b45d000bdf243808d0290fc81c0,NK 644,NK,2022/10/22,19:30,2022/10/22,22:07,4:37:00,ORD,LAX
c563b4894fb8eb058ab96796e57e5ffabd56544ff96563573e22c9e977b609b1,NK 1024,NK,2022/10/22,21:59,2022/10/23,0:39,4:40:00,ORD,LAX
a5d43df75b13a518194474eb31ad04cbe269bcda59d24001598796cef7299ec6,UA 2105,UA,2022/10/22,7:12,2022/10/22,9:39,4:27:00,ORD,LAX
1af01e8d53e9b2a401432be75ba049493adf2111a6a10e9e9f68a6f64558de93,UA 758,UA,2022/10/22,10:35,2022/10/22,13:00,4:25:00,ORD,LAX
2c6fd510f95796b7b1cc6373438a45d83b86e08693d10465792dda7138b03f91,UA 2406,UA,2022/10/22,12:55,2022/10/22,15:26,4:31:00,ORD,LAX
9a22f7cf211d495f17ae151791536d15e13a5b7574d3616462f2749268994233,AA 2431,AA,2022/10/22,13:47,2022/10/22,16:19,4:32:00,ORD,LAX
237b847dfa04560f936cab5d457dff7ad5ae6b5632b350d92ebea86b80f0e006,UA 2676,UA,2022/10/22,14:05,2022/10/22,16:36,4:31:00,ORD,LAX
03086e10b5fee502ae4427613713550ecf9efa34172b55e2de14e18928f420c1,UA 2095,UA,2022/10/22,15:40,2022/10/22,18:00,4:20:00,ORD,LAX
c67012eab3c67e4ac59c01527674487f2f1f2f88c060953ccef31f9b1ddb49e5,AA 2364,AA,2022/10/22,17:00,2022/10/22,19:16,4:16:00,ORD,LAX
498ac1db4fae68a35f34a25a78388b0331bdf6c57307129c75067128ac229815,UA 1067,UA,2022/10/22,17:58,2022/10/22,20:33,4:35:00,ORD,LAX
1b5d768c019e62a3b948cff8fe5df991925b9fc1247bcfeb9c12bc74dc776e2e,AA 1640,AA,2022/10/22,18:41,2022/10/22,21:05,4:24:00,ORD,LAX
070a4fe0327a4254a0901fe870069ff23dbe7e7c5c82275576915ee28e1bffe5,AA 1384,AA,2022/10/22,19:19,2022/10/22,21:44,4:25:00,ORD,LAX
feea0bc69780d1fbde666feb935bea5765e654e0f925290f9041357be50164c3,UA 2649,UA,2022/10/22,20:13,2022/10/22,22:44,4:31:00,ORD,LAX
350ac63c4f73e9647493e6a5872b34a4f30d4ae73fe5fd591d98e5515e6cf6bb,AA 374,AA,2022/10/22,20:54,2022/10/22,23:14,4:20:00,ORD,LAX
23d12eb34f05e518810061bba402e50f642eaa3bc830bd832acf2c1bda33f8b2,WN 149,WN,2022/10/22,6:40,2022/10/22,9:05,4:25:00,MDW,LAX
a5c700e50d8a6b5c248efc205f14406929a0ebf852e61b5bcd592a38f86565bf,NK 1359,NK,2022/10/23,8:22,2022/10/23,10:55,4:33:00,ORD,LAX
16fa7de9d2c9c3157ab37ddbc1a2e029f2e62b6b7ab73d3c34fd8695ea76f19f,AA 1375,AA,2022/10/23,14:30,2022/10/23,16:52,4:22:00,ORD,LAX
ba29f7b029a49e2804b1f3aa2a615259d9f6d561ccdeed5d171b29675b5185cf,UA 2095,UA,2022/10/23,15:40,2022/10/23,18:00,4:20:00,ORD,LAX
d0fc45e3f59d27a6cfd9d5401908822e1c862247f64016c02e4c0a07a3f1bc87,AA 2364,AA,2022/10/23,17:00,2022/10/23,19:16,4:16:00,ORD,LAX
0b59c9b4ad8378af3867c1bb324e723c89201761020bf5392530ed8ba6b9a7fc,WN 4589,WN,2022/10/23,15:25,2022/10/23,17:50,4:25:00,MDW,LAX
fb266458ba1ff941bd57da074e3cd362a7ed1a2670630723d1a0f945fa02dc1a,NK 644,NK,2022/10/23,19:30,2022/10/23,22:07,4:37:00,ORD,LAX
8879f92ba6bd465ea0f02662681c3aedd62cdcde89ff9bce1bf80794a6d2cbe8,NK 1024,NK,2022/10/23,21:59,2022/10/24,0:39,4:40:00,ORD,LAX
f3ba5bdd41d1bbff1a24c2a46eb484c2f43b27ac36b7d291dfab0e3b454db594,UA 2105,UA,2022/10/23,7:12,2022/10/23,9:39,4:27:00,ORD,LAX
31881751fac3dbe5607e1c2bc39b6357c0c548dced23799f609f3afc4df863e7,AA 1037,AA,2022/10/23,7:15,2022/10/23,9:36,4:21:00,ORD,LAX
ca63cde6f5e1b94a299722a9df96f63443564b6fac0954190425831f763514b3,AA 2882,AA,2022/10/23,8:25,2022/10/23,10:47,4:22:00,ORD,LAX
61185e41ba7180d64a62807381573f5b91e95d1792aea4f6a62f4172a1043a54,UA 1147,UA,2022/10/23,8:50,2022/10/23,11:19,4:29:00,ORD,LAX
7cf56212987396cab7233477b003e1b853a6cafa337f78b2f8121368ac5501b8,AA 2131,AA,2022/10/23,9:30,2022/10/23,12:10,4:40:00,ORD,LAX
d5e44ceee807c44696eaecdf8ee6f5925ade1862f5af2a30ad87fa41a4ae6dfe,UA 758,UA,2022/10/23,10:35,2022/10/23,13:00,4:25:00,ORD,LAX
7385a07a9a93d8c7fe8f30d48751fca8fa81a438328da11a678601af713a22ed,UA 2406,UA,2022/10/23,12:54,2022/10/23,15:25,4:31:00,ORD,LAX
6e043bedb43b79023d476676f5c66bd7ca852d64cdf82bcf9dc24afc19ea73d9,AA 2431,AA,2022/10/23,13:36,2022/10/23,16:16,4:40:00,ORD,LAX
60a9c6e3443af632d9c9d27a8ebf7ecf43cdecf7ad2a013011d6818d2f0c002d,UA 2676,UA,2022/10/23,14:12,2022/10/23,16:43,4:31:00,ORD,LAX
5806ea3b0a44599f8edeb705becf20741ea3a13720fbabcec7b8fc3ce78acd08,UA 1067,UA,2022/10/23,17:58,2022/10/23,20:33,4:35:00,ORD,LAX
397b45a74478e7dd6fab04eb5348f8ac5a38e232baa408ebcee9587490eccda5,AA 1640,AA,2022/10/23,18:41,2022/10/23,21:05,4:24:00,ORD,LAX
2d26e8a7844f256d010ad52edae50cf668af29bb4f421c5dd0bbb184818c69f0,AA 1384,AA,2022/10/23,19:19,2022/10/23,21:44,4:25:00,ORD,LAX
67805c0d690ccbfd8e5f105bb131b1206a6cd229ae78a46f7dfe32a6c30dc8a6,UA 2649,UA,2022/10/23,20:13,2022/10/23,22:44,4:31:00,ORD,LAX
baabb1c62d07914b985cb2e99f8425c07c5c3740328b8bd6499ef3b1bfa42d9a,AA 374,AA,2022/10/23,20:54,2022/10/23,23:14,4:20:00,ORD,LAX
5c7e4266a559360edc73b3680996b51aa9d148ab9f6fccc0c2af041acf23428d,WN 149,WN,2022/10/23,6:35,2022/10/23,9:00,4:25:00,MDW,LAX
21681a2d51911289d9522d866901bdea0b9e8b6efe7e3644b0413aa63ac5aa7b,WN 2787,WN,2022/10/23,21:45,2022/10/24,0:05,4:20:00,MDW,LAX
7276282a3137a58f577d0ea7f2aa5c59217fe15a739a514b9247108c484db340,NK 644,NK,2022/10/24,19:30,2022/10/24,22:07,4:37:00,ORD,LAX
668bc2d54effcd8aa926a5cc66c225fbf3c6775c0c895e188533149ee97466cc,UA 1147,UA,2022/10/24,8:50,2022/10/24,11:19,4:29:00,ORD,LAX
b7b1f2c20492a556265a029a6c17e8a9233785d797eb9fc56d418fc33a5f3697,AA 2131,AA,2022/10/24,9:25,2022/10/24,12:03,4:38:00,ORD,LAX
ee4d15e3ab15a9f3b1a959526af9c8afbdda2759943e6069c2d5086853e69910,WN 1766,WN,2022/10/24,12:25,2022/10/24,14:50,4:25:00,MDW,LAX
d1eda41a285338e5f360ae3b5707fa9b41d7305803ad903e68fca7ba40fbd3d2,NK 1024,NK,2022/10/24,21:59,2022/10/25,0:39,4:40:00,ORD,LAX
09c6b54bdea653ed71b375451665a753864f8345ec32a87913eaedb4223161e2,UA 2105,UA,2022/10/24,7:10,2022/10/24,9:37,4:27:00,ORD,LAX
f9d1b3482037e48fad54eafe84b0a74bc8680290e144b07c0ad48ce34ac07d34,AA 1037,AA,2022/10/24,7:15,2022/10/24,9:36,4:21:00,ORD,LAX
bd8b89c1ceddc6674e50385665cd156e4cf98b2aa8b6f9f8200281d3892c0190,AA 2882,AA,2022/10/24,8:25,2022/10/24,10:47,4:22:00,ORD,LAX
706cb28a05cdb5e21467a4cf3dda4bafda4db0a3720e317c552c4115e161cdbb,UA 758,UA,2022/10/24,10:35,2022/10/24,13:00,4:25:00,ORD,LAX
dfdb57b25fee7eea5bde81824b99ea02b249a57f50ea9d53b0b2db1816bd52dd,UA 2406,UA,2022/10/24,12:54,2022/10/24,15:25,4:31:00,ORD,LAX
7ee358c86007ba507e44dba2bcd5cc128e27e62a9f725bc96b60620562d88209,AA 2431,AA,2022/10/24,13:36,2022/10/24,16:16,4:40:00,ORD,LAX
881cac3586aa4be6b779a9a7e67849aa77d52834edb88adcc77a4edf3142a5b9,UA 2676,UA,2022/10/24,14:12,2022/10/24,16:43,4:31:00,ORD,LAX
44584b2e5512276908555e69c830e336826be86a907e1b7c317a73e9d3109e89,AA 1375,AA,2022/10/24,14:30,2022/10/24,16:52,4:22:00,ORD,LAX
1d244050bc71a0c91b351185f3518a194a1853a6f8fc3b475a003976ced01e8e,UA 2095,UA,2022/10/24,15:40,2022/10/24,18:00,4:20:00,ORD,LAX
14b04c154360f266ebbc4c501690f0ffedf04653f275c810af963bf389da8529,AA 2364,AA,2022/10/24,17:00,2022/10/24,19:16,4:16:00,ORD,LAX
4b01a4fc160c71112d6aaee646186e7a19b62020acaed4caf505eca7357515b6,UA 1067,UA,2022/10/24,17:58,2022/10/24,20:33,4:35:00,ORD,LAX
eb91d9ca83f4f58580bb6977e9c6f520afdceb3f2c896b0069a6d1455ae8ce11,AA 1640,AA,2022/10/24,18:41,2022/10/24,21:05,4:24:00,ORD,LAX
59bf5a72411de46140d7ac37fd9fee6689eb590838f79fb31ec729afc1dc1345,AA 1384,AA,2022/10/24,19:19,2022/10/24,21:44,4:25:00,ORD,LAX
f1869db7e3698f218fd90c71713f3a51174bc77792ad2dfb8fd64825faaa92f5,UA 2649,UA,2022/10/24,20:13,2022/10/24,22:44,4:31:00,ORD,LAX
bc91ea5aec1e2a45c3d141e955042cff817ea23b0493b2081e7cda3288570e9f,AA 374,AA,2022/10/24,20:54,2022/10/24,23:14,4:20:00,ORD,LAX
c2c027a5c021ef2c49a24fa473b6b5d31aa810773e28d633830f98e7695815b0,NK 1359,NK,2022/10/24,8:22,2022/10/24,10:55,4:33:00,ORD,LAX
e91cf4d6869b434c9359c945d1d48312c965d270d1e89312c2b9083a4ad16388,WN 149,WN,2022/10/24,5:40,2022/10/24,8:05,4:25:00,MDW,LAX
7d9924210dbd3125f387dceef688e8d023cf5b039f2f1ef78d695e422d1c7b80,WN 3696,WN,2022/10/24,18:15,2022/10/24,20:35,4:20:00,MDW,LAX
5607959a9853877b781722832b8e58b1353f15d23b07458b7539a32746b48abb,WN 135,WN,2022/10/24,21:35,2022/10/24,23:55,4:20:00,MDW,LAX
2a95a8ae8596c87f063d5bf2baf34ce24c18935eea58fbbbb66bc48677258b54,NK 1359,NK,2022/10/25,8:22,2022/10/25,10:55,4:33:00,ORD,LAX
a1542c153e687d0db9b61b742b0ca10f586952fc9d903337f974c622872e3967,NK 644,NK,2022/10/25,19:30,2022/10/25,22:07,4:37:00,ORD,LAX
9440733d4396c63f58c4e0b8e2470612b3116c29266eb7b6aba4a72c2b1b8200,UA 1147,UA,2022/10/25,8:50,2022/10/25,11:19,4:29:00,ORD,LAX
7560e76c0d5d3b8ab117b2dea2117f84ef422834883eb7158f461146ee329faf,AA 1375,AA,2022/10/25,14:30,2022/10/25,16:52,4:22:00,ORD,LAX
9eb806b0385a00ed2e7586ecbb050516768a5ae13302a93e92a745915500cd86,WN 1766,WN,2022/10/25,12:25,2022/10/25,14:50,4:25:00,MDW,LAX
5a611749cbf0612ecbecb9d7859e27b93858c7debf661a957315c50f51e7d8b6,NK 1024,NK,2022/10/25,21:59,2022/10/26,0:39,4:40:00,ORD,LAX
f91e04fa673e96b12f4f593a661aea2188b33e47bd0f120b92e7ec2bff137ba2,UA 2105,UA,2022/10/25,7:12,2022/10/25,9:39,4:27:00,ORD,LAX
932ef90f31c5cbad508bfb0b6a093e5b120d5405a01319d1cf0436d55d1da060,AA 1037,AA,2022/10/25,7:15,2022/10/25,9:36,4:21:00,ORD,LAX
c3791011b8bf6110da4fd1eaf49bebbdb52f0ce6a270f692f7bc1f006cb97c2a,AA 2882,AA,2022/10/25,8:25,2022/10/25,10:47,4:22:00,ORD,LAX
d7ca849f18ed6455c89e205bb553a39c7f1e7807ad24a537083e46f1a0550011,AA 2131,AA,2022/10/25,9:25,2022/10/25,12:03,4:38:00,ORD,LAX
c6711c7e5c951a6ee8a9e5b2af8d53006d0698855b6efe6ca03502f6646bd714,UA 758,UA,2022/10/25,10:35,2022/10/25,13:00,4:25:00,ORD,LAX
a2c125e53ab5e665852bd0b558e3f33c176158bd6415465b5eb59dd950b025c0,UA 2406,UA,2022/10/25,12:54,2022/10/25,15:25,4:31:00,ORD,LAX
0d8fe15ad156905c3bc05efbc9cd53e073d41936c49c6d8f115239a24dfda25f,AA 2431,AA,2022/10/25,13:36,2022/10/25,16:16,4:40:00,ORD,LAX
0773b80b99fae156254e0063294519a12128bfb9f6b5c298efb3b5e0b4817701,UA 2676,UA,2022/10/25,14:12,2022/10/25,16:43,4:31:00,ORD,LAX
8a8412d3429abf3295e1b6b089b6616e4a70ec2d86ebb41bd68fb76b942dbe9e,UA 2095,UA,2022/10/25,15:40,2022/10/25,18:00,4:20:00,ORD,LAX
05f7cf58cc0ae2fd49e8dd84880c817ab4633a744530006e9f4575199247fec5,AA 2364,AA,2022/10/25,17:00,2022/10/25,19:16,4:16:00,ORD,LAX
6e35ac89f8035a625ec39ef12d861d5d61193b07fc17b23a2c69c2bfc48dfece,UA 1067,UA,2022/10/25,17:58,2022/10/25,20:33,4:35:00,ORD,LAX
c4601ee18ba81801c2afd45d4ac03364c0574d764f3a35ecb6059f94fc27d420,AA 1640,AA,2022/10/25,18:41,2022/10/25,21:05,4:24:00,ORD,LAX
c8f414c7f36a70543fab48ae4e3bef5bde023a39b6b01a67f002ee03fea4fd6d,AA 1384,AA,2022/10/25,19:19,2022/10/25,21:44,4:25:00,ORD,LAX
612e8b371ca54840b17329c3f4ed1a128433d42281beee1cddd4e27bcc716092,UA 2649,UA,2022/10/25,20:13,2022/10/25,22:44,4:31:00,ORD,LAX
dbef3f8799a235d85ec30fada5077017dc9d6c48263a1cdbb511b997457f52c0,AA 374,AA,2022/10/25,20:54,2022/10/25,23:14,4:20:00,ORD,LAX
21328aa3bf4333e9b3a67a4a815101244281a9261c8703af1a86d224495952c8,WN 149,WN,2022/10/25,5:40,2022/10/25,8:05,4:25:00,MDW,LAX
fed8cc24a67034b838316427aad0ab781d7c653e3950263f58b8d769e75b5237,WN 3696,WN,2022/10/25,18:15,2022/10/25,20:35,4:20:00,MDW,LAX
d6d52135fd0fbd98910af2929ad8c7d4d06b153e2c5bee7237e14df2e17e3f0e,WN 135,WN,2022/10/25,21:35,2022/10/25,23:55,4:20:00,MDW,LAX
77c22d2266ddea3be03244d51d9640574db0b441315393858468c2c05db44923,NK 1359,NK,2022/10/26,8:22,2022/10/26,10:55,4:33:00,ORD,LAX
fc5dbc5dce51679f504f24cd2c5ad1c62540c8d6e2d3917a500c6e4202e1eb65,NK 644,NK,2022/10/26,19:30,2022/10/26,22:07,4:37:00,ORD,LAX
a3813cffe75c77be0fff9881b0c558278a4eb637c7ccdf80b95f1541cc6a9289,AA 1375,AA,2022/10/26,14:30,2022/10/26,16:52,4:22:00,ORD,LAX
1eb9fcc045b2c2da2bfcd821d752b76094901864725edae16e1a4ac70d803c8d,WN 1766,WN,2022/10/26,12:25,2022/10/26,14:50,4:25:00,MDW,LAX
cda56acf6a14e4aad8952c672901c72459fc0cd96e5835b479a74f9e52ad64f5,NK 1024,NK,2022/10/26,21:59,2022/10/27,0:39,4:40:00,ORD,LAX
248e107a2b010d3029f8cb5533d5befa1d88c078fd2dc3da24c4c1a408d56bb1,UA 2105,UA,2022/10/26,7:12,2022/10/26,9:39,4:27:00,ORD,LAX
ddd86a54ec5b9d0f918595e94e7ca0a10d167f98592ffb0b8bf029c24df15278,AA 1037,AA,2022/10/26,7:15,2022/10/26,9:36,4:21:00,ORD,LAX
8df1fa10fd9cafe3c684c78c7f8ecf017474ab36cb45597989595e18e60ef1a3,AA 2882,AA,2022/10/26,8:25,2022/10/26,10:47,4:22:00,ORD,LAX
8edd3995ac292ad45f156766ec22a356703f52fe84ff9edfb5d80cd5cc7bba32,UA 1147,UA,2022/10/26,8:50,2022/10/26,11:19,4:29:00,ORD,LAX
e5562e154cd3a7731b15b935a1418a713d6d1fedda44d003278145bd8f73ebe3,AA 2131,AA,2022/10/26,9:25,2022/10/26,12:03,4:38:00,ORD,LAX
681e38f2d6aa5ceec8b08e778d275b0043eec04b4aa567f8b761ba8ba1311cc4,UA 758,UA,2022/10/26,10:35,2022/10/26,13:00,4:25:00,ORD,LAX
6232f30cd7a8c5e829ec27faafc51bd186f7d4eb39e06dc63bd535b3cdb964ea,UA 2406,UA,2022/10/26,12:54,2022/10/26,15:25,4:31:00,ORD,LAX
5d189c0cdb28554a8214c29d4163f426d14784add1d17346f2e890aa25931800,AA 2431,AA,2022/10/26,13:36,2022/10/26,16:16,4:40:00,ORD,LAX
8c2c411eab5ee502837aa6f8d290c798a20d341cb3b1735d5b0dcfd265352c8b,UA 2676,UA,2022/10/26,14:12,2022/10/26,16:43,4:31:00,ORD,LAX
967df2dc7d3ec7312c9524bdf2f737d3df42eacf13ec258872130bb7432c7b8e,UA 2095,UA,2022/10/26,15:40,2022/10/26,18:00,4:20:00,ORD,LAX
8c85e4f8b53776315150356e11af7f5d1e53ae8c35eeaff94e645b1055e6529b,AA 2364,AA,2022/10/26,17:00,2022/10/26,19:16,4:16:00,ORD,LAX
1a8a426ab8a2634113cbaa526a34d99e9ac60552ddd37ab2926403517c3ffa37,UA 1067,UA,2022/10/26,17:58,2022/10/26,20:33,4:35:00,ORD,LAX
903e0ec10275c65d5eafd4631e86d96bea683e2843e64a526fa0434f081cd6ad,AA 1640,AA,2022/10/26,18:41,2022/10/26,21:05,4:24:00,ORD,LAX
778c204940ce90f82995ee1a514de5e38d33fa235606156ce5697b37bda3212e,AA 1384,AA,2022/10/26,19:19,2022/10/26,21:44,4:25:00,ORD,LAX
7a0f24f621e50cf442eb056dba70e2007a7a90acd890944abaf3765c5453c829,UA 2649,UA,2022/10/26,20:13,2022/10/26,22:44,4:31:00,ORD,LAX
b6f2aa29931cde34de3173a0a93e11914f03676c7ff847587b8ebf9e7f67236c,AA 374,AA,2022/10/26,20:54,2022/10/26,23:14,4:20:00,ORD,LAX
eeb4dfd3a7dfb90dec6225d825f0b96688f5158d1f0dd90943dd1ebc3992ae66,WN 149,WN,2022/10/26,5:40,2022/10/26,8:05,4:25:00,MDW,LAX
25277ce16ed936927efaa26b112d3fe741024565df0aeca1e2f02ad309f321d5,WN 3696,WN,2022/10/26,18:15,2022/10/26,20:35,4:20:00,MDW,LAX
b5530313cb9f549644af802a57f2c771889afb1818092e537e0852ecd4f5664e,WN 135,WN,2022/10/26,21:35,2022/10/26,23:55,4:20:00,MDW,LAX
5417cce239cfd49dd9638064aa84adb900ca9c0f76f3256ac8407fa7fec90207,NK 644,NK,2022/10/27,19:30,2022/10/27,22:07,4:37:00,ORD,LAX
024d6699c728627a906b45f86e778848175aa2d96278507702d9e79ef8a59378,NK 1024,NK,2022/10/27,21:59,2022/10/28,0:39,4:40:00,ORD,LAX
0cbfa7b2a0e42024136922969512eaf643d7c31b563d3ff55d2c76576674aac6,UA 2095,UA,2022/10/27,15:40,2022/10/27,18:00,4:20:00,ORD,LAX
dd53bbe086fdeda31c86770a79687ac65afd9df03a4f36e2caf904c68601963b,UA 2676,UA,2022/10/27,14:12,2022/10/27,16:43,4:31:00,ORD,LAX
99afacb36eb373d99dc28f4fd038d106b3802ad178252bf482e6a8f79fa8b772,WN 1766,WN,2022/10/27,12:25,2022/10/27,14:50,4:25:00,MDW,LAX
049b33c05852d8bf42c4c58cede9ab9e61a47fd43baa8a32885fa99875367eb8,NK 1359,NK,2022/10/27,8:22,2022/10/27,10:55,4:33:00,ORD,LAX
891d8f4377617a7d23aef5e4cb25596aed59a59fe910a62dc5f9a067368a8082,UA 2105,UA,2022/10/27,7:12,2022/10/27,9:39,4:27:00,ORD,LAX
6e50b3aa10a358e1f81d5d7d92cd30d21b436be69a6f70e5ddb5515ec384353a,UA 2649,UA,2022/10/27,20:13,2022/10/27,22:44,4:31:00,ORD,LAX
34ba1b0592b930606ef58f14ed5c59bd383bb1529cb60bfedbb1d145f9b8deda,UA 1067,UA,2022/10/27,17:58,2022/10/27,20:33,4:35:00,ORD,LAX
17112e3b5b20e5d441377ce053562bfc97476ec6bde16120fbdc9718a591aaa7,UA 1147,UA,2022/10/27,8:50,2022/10/27,11:19,4:29:00,ORD,LAX
60517963183b83cebc67618a8d22d505c434efee715d7f710fc5a3981bde8264,UA 2406,UA,2022/10/27,12:54,2022/10/27,15:25,4:31:00,ORD,LAX
aaf76d961f02e1c7286406c33c066a67d395d8d3a68c6291094558ef9ddeccc4,UA 758,UA,2022/10/27,10:35,2022/10/27,13:00,4:25:00,ORD,LAX
6eaf0e2eee0092f14d0a67adaa8d07241c19a90f5a9ded8f61b282f4f77e7a3d,AA 1037,AA,2022/10/27,7:15,2022/10/27,9:36,4:21:00,ORD,LAX
3287a7aac78b995e04887db406c09d537ccd045c053b8974fd3623f667b4d86b,AA 2882,AA,2022/10/27,8:25,2022/10/27,10:47,4:22:00,ORD,LAX
a935eda35abd45919812fd6851d52cc2088793bab66d0cd5369aeab083543727,AA 2131,AA,2022/10/27,9:25,2022/10/27,12:03,4:38:00,ORD,LAX
5237e591de993872e43b2237b595c3cd55efad6bcd70967179664d60f15514d1,AA 2431,AA,2022/10/27,13:36,2022/10/27,16:16,4:40:00,ORD,LAX
b2284dc89653bdc152c3db9c7eb1bd8e0fe3f9f6217ea91cd63863c16a68eb67,AA 1375,AA,2022/10/27,14:30,2022/10/27,16:52,4:22:00,ORD,LAX
fce9f5c1b89f6076807fa05c8ee5fe1880dc44480d3348426f95895a47282ea0,AA 2364,AA,2022/10/27,17:00,2022/10/27,19:16,4:16:00,ORD,LAX
c32a0f498a03d6248db309e78d34fcf9804baedf916366b9fd8604db5c9dff66,AA 1640,AA,2022/10/27,18:41,2022/10/27,21:05,4:24:00,ORD,LAX
5748933746cd0fe0a9360afaa868b97074f220c1700c99b5e4b64fee8c90afa7,AA 1384,AA,2022/10/27,19:19,2022/10/27,21:44,4:25:00,ORD,LAX
359b2a6d91a4c5d90f46f0e9ad4f1b7dc2ae1f20cd94d7addb242b7fe60e3fc4,AA 374,AA,2022/10/27,20:54,2022/10/27,23:14,4:20:00,ORD,LAX
c63b41787db04283ef12fcf1c5f5c1430f545235c298307c1c2f4f5dfabaa866,WN 149,WN,2022/10/27,5:40,2022/10/27,8:05,4:25:00,MDW,LAX
647471582e17ffb249c823e9ca59b4097a67c3625eb2a4722c33666e5deff1a4,WN 3696,WN,2022/10/27,18:15,2022/10/27,20:35,4:20:00,MDW,LAX
