flight_id,flight_number,airline_code,departure_date,departure_time,arrival_date,arrival_time,travel_time,departure_airport,arrival_airport
044421778d9e7f5bd4bce4f0a253838c331ea14f4c7d56f6d61b3b350323af61,WN 2742,WN,2022-12-08,14:10,2022-12-08,16:45,4:35:00,MDW,LAX
aeb5ed8641811a06b17fed57e5c4dad59efcf66f0a9cc7a45301636cf1fe91ec,NK 1359,NK,2022-12-08,05:00,2022-12-08,07:41,4:41:00,ORD,LAX
91003ca19a6959218a1d35a2f00e39593a0595e71eb560e5659a9c2f6f9b5222,NK 1024,NK,2022-12-08,20:59,2022-12-08,23:46,4:47:00,ORD,LAX
d1eabec372ef718504cb52d844c8b4d0825adf42ee2d720ac7614133c022ef71,UA 1227,UA,2022-12-08,06:00,2022-12-08,08:33,4:33:00,ORD,LAX
243c5d6c1a46ea4756ea6d726bf23a2f46569afceb310c6187a413cba9d70272,AA 669,AA,2022-12-08,06:40,2022-12-08,09:05,4:25:00,ORD,LAX
6c0b2c7c3ea7f9475c7527605eb8f3a84dcb911064e7ea7fcb22223b06b8e17c,UA 2487,UA,2022-12-08,07:50,2022-12-08,10:21,4:31:00,ORD,LAX
6f8dbf160e0e27f3cfe664e941329e5c4c355f9d664d177887216cb61b66b75d,AA 2184,AA,2022-12-08,09:52,2022-12-08,12:30,4:38:00,ORD,LAX
52fa8f746d3e1d801edbb029cc73e24db854e32831c7f805b9a2761cdc1f8188,UA 2061,UA,2022-12-08,10:35,2022-12-08,13:09,4:34:00,ORD,LAX
003a1cc4ebdc522c817897464bb62f0b042fedcc14891d9ce8742c1d3c6c7e95,UA 2062,UA,2022-12-08,12:45,2022-12-08,15:18,4:33:00,ORD,LAX
c37d66f7a071aea6033a5f2e7e0ccd067fdceca2cc2f0013c9866385047442e7,AA 2431,AA,2022-12-08,13:13,2022-12-08,15:51,4:38:00,ORD,LAX
8fcc14bc4b5478763b427bd254af37e1d3d66bc609e5d8eba95352a36fc8b62e,AA 2968,AA,2022-12-08,14:12,2022-12-08,16:49,4:37:00,ORD,LAX
931f3a8972c3acf39683e0a727ce344cd1c3cc4b8cbb0df42c8462f2c226c201,UA 2676,UA,2022-12-08,14:22,2022-12-08,16:55,4:33:00,ORD,LAX
186bf6efa8e8ccfeea2fc2583d18d1d7f275c9ea83d011e93adba80f6198ae0a,AA 1375,AA,2022-12-08,15:35,2022-12-08,18:04,4:29:00,ORD,LAX
b7e7210bc56b1966ebeb0cf86cd1490f5a31922f0a487fc9f53b84c4904130a6,UA 2095,UA,2022-12-08,15:45,2022-12-08,18:10,4:25:00,ORD,LAX
b967f64222ca79e2df56acda247e2bbda8c8fc2e35cfd1ca3c8ba22f39462a61,AA 1384,AA,2022-12-08,17:05,2022-12-08,19:34,4:29:00,ORD,LAX
1ffdcd3363ef4e5eb13f02a320d2904fa08af17a650ddc11a97ea2efb8982cb1,UA 1067,UA,2022-12-08,18:08,2022-12-08,20:44,4:36:00,ORD,LAX
b7478c682fd7c391636a9a52420e22dc056b1197fb4736a4660c33f0e71fbe5f,AA 374,AA,2022-12-08,19:45,2022-12-08,22:15,4:30:00,ORD,LAX
408e3e437f94d5630fa64f3c4e783d1c4489523317681a0561319be0c9af0f32,UA 2649,UA,2022-12-08,19:57,2022-12-08,22:33,4:36:00,ORD,LAX
b27b7e3469f5c76678598eb3f18382333646b0ddcba43648caca8f3ad9f35def,WN 1482,WN,2022-12-08,05:35,2022-12-08,08:15,4:40:00,MDW,LAX
6c0653547a13a8067ba47a10dc0c4c8f209ad1e50db4a374b957a6aba2b4757e,WN 1905,WN,2022-12-08,21:00,2022-12-08,23:35,4:35:00,MDW,LAX
1983ff8c69f0311caa87b89f7e2e36784ffe399fc75910c1cd378ac6314422a5,NK 1359,NK,2022-12-09,05:00,2022-12-09,07:41,4:41:00,ORD,LAX
36049b00a6f5eec231e1c110080570c9e37c5de79e8ce4671f4980069ccf59cb,NK 644,NK,2022-12-09,16:20,2022-12-09,19:04,4:44:00,ORD,LAX
59541a662217fa59686685fb227ed34e41bdb7bebddc8636c04e3a4abbe6f253,AA 2882,AA,2022-12-09,08:35,2022-12-09,11:04,4:29:00,ORD,LAX
71ac7d05245540fecf79651fd8594453e6a9649afe9e7658c6c47821c34e13b2,WN 2742,WN,2022-12-09,14:10,2022-12-09,16:45,4:35:00,MDW,LAX
cf01d81b44b8b373d48e3b684e994e079b5857c39cbc2286de0f3164e9bdfd83,NK 1024,NK,2022-12-09,20:59,2022-12-09,23:46,4:47:00,ORD,LAX
59185e56022a4cc765bee0c6802005bbe49fdc15a9c50798a9314ed0b2476f82,AA 669,AA,2022-12-09,06:40,2022-12-09,09:05,4:25:00,ORD,LAX
ddbce419ceacd8fea093eafcef034413ed3c8e26704008baff016336d816216c,UA 2487,UA,2022-12-09,07:50,2022-12-09,10:21,4:31:00,ORD,LAX
20658e97b26cfa1828a494d6cf013d0887f9184774c264dd72124595061cbcc4,UA 2023,UA,2022-12-09,09:05,2022-12-09,11:32,4:27:00,ORD,LAX
ff5871e6a5a75afd3b13f82d668dde70caa8b35af385c5e62e665c6cd8cf798e,AA 2184,AA,2022-12-09,09:52,2022-12-09,12:30,4:38:00,ORD,LAX
336bb3119d1b7626ad43fe4be2b6b413f53bdfc3594e31a139dba3ac1938064b,UA 2061,UA,2022-12-09,10:35,2022-12-09,13:09,4:34:00,ORD,LAX
187c756f50f16450204cf7b61ddd070fe1db96a38e84194ab7b58051cabb45dd,UA 2062,UA,2022-12-09,12:45,2022-12-09,15:18,4:33:00,ORD,LAX
a3e44f2d74ccfb00cf24a304e2960f75db9981bfcbe5e51b5354021d17b8100d,AA 2431,AA,2022-12-09,13:13,2022-12-09,15:51,4:38:00,ORD,LAX
2c883c4ad45612ce656ccfd0d6dab5e8ad15742f201d8da95e026b40bf7975c9,AA 2968,AA,2022-12-09,14:12,2022-12-09,16:49,4:37:00,ORD,LAX
71b261485506e588969b78b1cf275635c10d36364700ea02519d6c0adb35481b,UA 2676,UA,2022-12-09,14:22,2022-12-09,16:55,4:33:00,ORD,LAX
f87ea12a123cc308c3d9002827a711b6cdfea2c3af6f646d053f8c3df28a773e,AA 1375,AA,2022-12-09,15:35,2022-12-09,18:04,4:29:00,ORD,LAX
a908f9c79ce21fe73b6b3ccbf402e72120a0975ef1f17edcf2961994fba99ead,UA 2095,UA,2022-12-09,15:45,2022-12-09,18:10,4:25:00,ORD,LAX
5af02f7f8f22b969ef68e8bb8a76c89482143fd71491e1179a9ac76711c30a18,AA 1384,AA,2022-12-09,17:05,2022-12-09,19:34,4:29:00,ORD,LAX
00e76a25075db4d4a08fc963c0e9583f1af37b446689431b946fc2a7eed72d2d,UA 1067,UA,2022-12-09,18:08,2022-12-09,20:44,4:36:00,ORD,LAX
930adb8fcd30d37b46ce9e45b0ce2fe430c7f64a8aa2150416cb1b970d074853,AA 374,AA,2022-12-09,19:45,2022-12-09,22:15,4:30:00,ORD,LAX
cdc2f27d426b9760b032dda62e92b3d581a1b7bd30cebbd169fed52cc5e23551,UA 2649,UA,2022-12-09,19:57,2022-12-09,22:33,4:36:00,ORD,LAX
a8943be3edce239cfeb8777427d84848f568eba03d1298e04669bdf0fd5dc84e,WN 1482,WN,2022-12-09,05:35,2022-12-09,08:15,4:40:00,MDW,LAX
a192ac4774079e5833d6d68a3ecab784e85ad84a883f3b54dc5d2eb2c13f8f62,WN 1905,WN,2022-12-09,21:00,2022-12-09,23:35,4:35:00,MDW,LAX
5dc14088f5abe4c1a76a0a45fffe5a371d95d4b71f8183eb9b995c6525848166,NK 644,NK,2022-12-10,16:20,2022-12-10,19:04,4:44:00,ORD,LAX
5e940421b30ab1cf1a0ad616b597fbcc5677bd3cb26bff367d4dd9e68787603c,UA 2023,UA,2022-12-10,09:05,2022-12-10,11:32,4:27:00,ORD,LAX
7b9988f7e373547882a426d6afe1170db3a666810cff42ad430cfe64727cb9a0,AA 2184,AA,2022-12-10,09:52,2022-12-10,12:30,4:38:00,ORD,LAX
9caa9f39d338621b77edccf73ee476a5600c0fc7a1d67b8997e35e429ecfcbf5,WN 1503,WN,2022-12-10,09:10,2022-12-10,11:50,4:40:00,MDW,LAX
8859580fbacaf2d21a83c5b7e674871383788b97940fe3b90faa364765512dc0,NK 1024,NK,2022-12-10,20:59,2022-12-10,23:46,4:47:00,ORD,LAX
b2ea07ed9d85973eb3fd5efbaf6da09ebd8437e1f51edfe1cb53c9f7627081d3,NK 1359,NK,2022-12-10,05:00,2022-12-10,07:41,4:41:00,ORD,LAX
9f6e262d40858ae8e06c015da037ea4f717705cf4db28f458388f9fca7614a56,AA 669,AA,2022-12-10,06:40,2022-12-10,09:05,4:25:00,ORD,LAX
b48baea8c224fe5cc68253961b7cfbcf93d24737e923cc99ab9c736e656ba27f,UA 2487,UA,2022-12-10,07:50,2022-12-10,10:21,4:31:00,ORD,LAX
915f48e4d987ff78f905a3f178728c700da51681b610c6e1d596238f885c9742,AA 2882,AA,2022-12-10,09:20,2022-12-10,11:59,4:39:00,ORD,LAX
fa3092562615f662cc192d615e6504ccecb56787c5952575f9b142088eb3ea5f,UA 2062,UA,2022-12-10,12:45,2022-12-10,15:18,4:33:00,ORD,LAX
22ebf7aa1ef534be62562e4aaa37cba7a26529c06c347b0b51fb5c7f6f76dac6,AA 2431,AA,2022-12-10,13:13,2022-12-10,15:51,4:38:00,ORD,LAX
45feb496b061c1a42b4489716dc997d5e6f1f96f270019dfcfcd6ee5595350b1,AA 2968,AA,2022-12-10,14:12,2022-12-10,16:49,4:37:00,ORD,LAX
43108cc25ffc85da1af2cb14ce68a4f083684745e602c4d4e39f8b2d357e285f,UA 2676,UA,2022-12-10,14:22,2022-12-10,16:55,4:33:00,ORD,LAX
3b832d9e6cffe281539ff0f600aa0446548cc3da9c741b577ba5e97af2f0e91e,AA 1375,AA,2022-12-10,15:35,2022-12-10,18:04,4:29:00,ORD,LAX
dca2b0dba3ebd8f593f3869c80891b57c668bfe5848bd1f24cbe4031492316ad,UA 2095,UA,2022-12-10,15:45,2022-12-10,18:24,4:39:00,ORD,LAX
18857f7392a71f66a834f2cfba002eab460231aaf91583dfb7cb42a38b870742,UA 1067,UA,2022-12-10,17:50,2022-12-10,20:26,4:36:00,ORD,LAX
5f2bd797c9c650b5c9d89b996bfd7533568dc4da8b6f3513842312dc0e6eb540,AA 374,AA,2022-12-10,19:45,2022-12-10,22:15,4:30:00,ORD,LAX
54204ae2e14709f11bb80ef460e04426fcd4976760a5e1bac97f193d84cb3447,UA 2649,UA,2022-12-10,19:57,2022-12-10,22:33,4:36:00,ORD,LAX
ba586355065d7448839d9df40b2ae5b81fc53746a1cbc1d7ed34625c06a81849,UA 2061,UA,2022-12-10,10:35,2022-12-10,13:09,4:34:00,ORD,LAX
0574d2c78662cc1e64e469b8af0a133d5cfb1a6aa9c10a0abe756e3be3f51a56,WN 1436,WN,2022-12-10,16:45,2022-12-10,19:20,4:35:00,MDW,LAX
3c79edac9c9119cce101a2fd392c97252e43eda629b4ec4347150b4269b64d8b,WN 1905,WN,2022-12-10,21:00,2022-12-10,23:35,4:35:00,MDW,LAX
ce4c0f328fe528be85b9eccea53ad2a1a56b540c877772a95c2ada02eb2a0d6b,NK 1359,NK,2022-12-11,05:00,2022-12-11,07:41,4:41:00,ORD,LAX
69f54896da10a719a82ce95596db5e86fd2411e7e3dc0d84b28e7239645645f8,NK 644,NK,2022-12-11,16:20,2022-12-11,19:04,4:44:00,ORD,LAX
8c6e8564296bff1407a21c7e30da2226f6b6d53a8a044edc64df0e4f2020d711,NK 1024,NK,2022-12-11,20:59,2022-12-11,23:46,4:47:00,ORD,LAX
1de17d1396dfcaab2e78ed07b53e795a7a1f9836050295e6b6f251e02455a196,AA 1375,AA,2022-12-11,15:35,2022-12-11,18:04,4:29:00,ORD,LAX
35c2f3c412ca8ae57f0a7b60c3e2b14081df8b2edadc089ab19301c10d86ed36,UA 2095,UA,2022-12-11,15:45,2022-12-11,18:10,4:25:00,ORD,LAX
7f2a2d86844a7a55ef59004e153f0c75d95a86bea272589f92a86bf7951b7973,WN 2212,WN,2022-12-11,08:30,2022-12-11,11:05,4:35:00,MDW,LAX
ed2320a96ab8e0c550371a321184bbe037e0ff71b99df7d924f4a3507ab9940a,AA 669,AA,2022-12-11,06:40,2022-12-11,09:05,4:25:00,ORD,LAX
3489be0fcac7f4614d484257553bf06a57f132d2e25cd213a20da925c7324103,UA 2487,UA,2022-12-11,07:50,2022-12-11,10:21,4:31:00,ORD,LAX
67d68762f57b594fa80757c00c1786be14207c20c91990812257f490bf349c15,AA 2882,AA,2022-12-11,08:35,2022-12-11,11:04,4:29:00,ORD,LAX
ad6f1e60c7e7fa7c0ab0aa13980a4add2d5e3e5b6915519502a6fedf2f98136a,UA 2023,UA,2022-12-11,09:05,2022-12-11,11:32,4:27:00,ORD,LAX
8410db8eaf378956b8a3a5675fc265926f99e91775c2e7d06ac1ee34fe4d7fdd,AA 2184,AA,2022-12-11,09:52,2022-12-11,12:30,4:38:00,ORD,LAX
f209bed62582e90a27a0aecec4a131d479460017a1cce0afd56bf84812a582a5,UA 2061,UA,2022-12-11,10:35,2022-12-11,13:09,4:34:00,ORD,LAX
46b5752320cd383c6aefb0e1adaa8bde3cba93a2955ff207945b1dfc59eac4fc,UA 2062,UA,2022-12-11,12:45,2022-12-11,15:18,4:33:00,ORD,LAX
ffa5f03226424846c4bde667f1e257fc58f2738a805bc549e6bfa7048f8ca0f8,AA 2431,AA,2022-12-11,13:00,2022-12-11,15:37,4:37:00,ORD,LAX
9db436993406795887d1014688625120d2bfd2c028841e3475f923e87be479dd,AA 2968,AA,2022-12-11,14:12,2022-12-11,16:49,4:37:00,ORD,LAX
367a07c9b789386045b32d8e1e6f7b7971cbdaaa086c2f937acea2da4e53d7d3,UA 2676,UA,2022-12-11,14:22,2022-12-11,16:55,4:33:00,ORD,LAX
3f86de4c65d4c54be8ca353595d19716a1be4787de4e12ced669b0c989b762f9,AA 1384,AA,2022-12-11,17:05,2022-12-11,19:34,4:29:00,ORD,LAX
70e7fc94feb3c066c90408727629d2931b3c5e90fb46027f8f946d57bdb9bff0,UA 1067,UA,2022-12-11,18:08,2022-12-11,20:44,4:36:00,ORD,LAX
3162e0d25660b483f8874b8a802e4f3619e242fe0644ffd82d8093165787e0fb,AA 374,AA,2022-12-11,19:45,2022-12-11,22:15,4:30:00,ORD,LAX
79c5a6275a5503caf1ac7d9c1f3b850adaa2b7194d458fd0b69996e0da597b98,UA 2649,UA,2022-12-11,19:57,2022-12-11,22:33,4:36:00,ORD,LAX
21a9c65516d2c1d228f7acd917dee95619949975fccb00b7f2015dc4b42594fa,WN 1482,WN,2022-12-11,05:30,2022-12-11,08:10,4:40:00,MDW,LAX
f35b925ffec9faeb146422b3709c35017f7f05ebf8dda7de5c73e84d5de30176,WN 1723,WN,2022-12-11,19:10,2022-12-11,21:40,4:30:00,MDW,LAX
1e029a194028cebfc9127bd1968596fb52fa31bcd851a4e6269c3b9f97eaf076,WN 1905,WN,2022-12-11,22:15,2022-12-12,00:50,4:35:00,MDW,LAX
51113e19400778152c622b1d994d0e3792f9d0975fba96ae7ed5e3639ddc9aaf,NK 1359,NK,2022-12-12,05:00,2022-12-12,07:41,4:41:00,ORD,LAX
a17caac68294784f5d344ddb69e2ff64f6fc3330ee2e48c15bf00005fafed956,NK 644,NK,2022-12-12,16:20,2022-12-12,19:04,4:44:00,ORD,LAX
1033972c0c93ae4beac33f5d46ae87736c9a9b94fc857a7c9a513310b99a24ea,AA 2882,AA,2022-12-12,08:35,2022-12-12,11:04,4:29:00,ORD,LAX
967fda5ac913ccd3d02c32a2a4440e465abc2a474571d3c02607867ecbb0bbcb,WN 2742,WN,2022-12-12,14:10,2022-12-12,16:45,4:35:00,MDW,LAX
4888136220795143fc569ed9095f33c27cf2277aa768d55c85d33eaa539b2916,NK 1024,NK,2022-12-12,20:59,2022-12-12,23:46,4:47:00,ORD,LAX
461396800b832115ee43b4036252a662393ac519acd78cbd3c3be9ecf06f0bbb,UA 1227,UA,2022-12-12,06:15,2022-12-12,08:48,4:33:00,ORD,LAX
18f47e6f45d9f7f7059045f75bb13f77c2a0b7cb69c18b6db55fe187548ee578,AA 669,AA,2022-12-12,06:40,2022-12-12,09:07,4:27:00,ORD,LAX
f5f29127a9bfa7db85535ee52170548987deb221b468b0a4fed0a6809d6bdc31,UA 2487,UA,2022-12-12,07:50,2022-12-12,10:21,4:31:00,ORD,LAX
584d3d5d945f0ebf60e9aeccb3ece32d63204a64436e6532ff98f470f18d803e,UA 2023,UA,2022-12-12,09:05,2022-12-12,11:32,4:27:00,ORD,LAX
f5951d0b33ad4e48eb2cd64eba976918efafac85cf56aadfdbfa70f92b7cc505,AA 2184,AA,2022-12-12,09:52,2022-12-12,12:30,4:38:00,ORD,LAX
63044a35138b8a9e37d0d3f13d4e36265ecffc632b53bd742af42061565789e7,UA 2061,UA,2022-12-12,10:35,2022-12-12,13:09,4:34:00,ORD,LAX
fd1729f8f0424c6310e686a0d6793e2f0a743531fec8d834d1d63d358bf7397d,UA 2062,UA,2022-12-12,12:45,2022-12-12,15:18,4:33:00,ORD,LAX
b4873cbab34891e796e8a716037a7818abb97aa0d1835bd50292f3951e39cdc5,AA 2431,AA,2022-12-12,13:13,2022-12-12,15:51,4:38:00,ORD,LAX
5d2524503fb1f376a529bc9c40705b017ee62b8198fc83c8d4ca582e843307c4,AA 2968,AA,2022-12-12,14:12,2022-12-12,16:49,4:37:00,ORD,LAX
2d01aafef3ac103602aff59d468a29b80a3ae61a13f27aaf78de54b85a50b957,UA 2676,UA,2022-12-12,14:22,2022-12-12,16:55,4:33:00,ORD,LAX
992a1f5fa7f6ebcd2708f53d318761788f68f9886ee28a7c7ee4285bd2b2f416,AA 1375,AA,2022-12-12,15:35,2022-12-12,18:04,4:29:00,ORD,LAX
3edd6e166b9b8c8b779c94166bdab47f4b33bfc4ed7ad26473d1f0fdc7af2686,UA 2095,UA,2022-12-12,15:45,2022-12-12,18:10,4:25:00,ORD,LAX
9fa4af9052d1f13533ca41ee94f32642767da7b7fd539a54c2fe4da8838fcc7a,AA 1384,AA,2022-12-12,17:05,2022-12-12,19:34,4:29:00,ORD,LAX
4efcf35e37a0e114a65c6b03e03e7a6fb1190623f14556f280b799c963dc7a92,UA 1067,UA,2022-12-12,18:08,2022-12-12,20:44,4:36:00,ORD,LAX
c5c07bd01f8acc07239a2e02cc43f173dfe2e47c903d8529368d02722aa687a7,AA 374,AA,2022-12-12,19:45,2022-12-12,22:15,4:30:00,ORD,LAX
f694ea0b6f550f5da53f3550eb2780c4793e574ed03915fbe5aaf0577ef4a3fe,UA 2649,UA,2022-12-12,19:57,2022-12-12,22:33,4:36:00,ORD,LAX
3594a1371c97b8f155f89293f8cecb512cfd86af32b6f529f433cc4fd41c12f9,WN 1482,WN,2022-12-12,05:35,2022-12-12,08:15,4:40:00,MDW,LAX
512ddae7e2978166371fc1f3305f1f1081ed37226e2aa53a9836444a9124abf7,WN 1905,WN,2022-12-12,21:00,2022-12-12,23:35,4:35:00,MDW,LAX
729c55dcc23a48d81e34a43526d945c956738e2aad2d3400163427138c405e2d,NK 1359,NK,2022-12-13,05:00,2022-12-13,07:41,4:41:00,ORD,LAX
68f63683bfc5b250d315c37cc22859a8e8d4ea1d067942bf57c5534f663e922a,NK 644,NK,2022-12-13,16:20,2022-12-13,19:04,4:44:00,ORD,LAX
2e1aa0bc27d9b6872adcdd84db80ee990a978c66e2a766c0ea7f69500bbe728b,UA 2023,UA,2022-12-13,09:05,2022-12-13,11:32,4:27:00,ORD,LAX
a721c35731d1e4cac67ffd0a1cdcd10f8702119a758882f6d32a27c9b6f55b6c,WN 2742,WN,2022-12-13,14:10,2022-12-13,16:45,4:35:00,MDW,LAX
53cca3ee42fc977cf8469d6f4c2b5dac6a9708fa36fa6fca3414a89abf1ef77c,NK 1024,NK,2022-12-13,20:59,2022-12-13,23:46,4:47:00,ORD,LAX
9fe0094896dc5c5b4c8255285ec8215b7ace51ec4553a7606bc41af218b5d31c,UA 2487,UA,2022-12-13,07:50,2022-12-13,10:21,4:31:00,ORD,LAX
8622b26ea6fb37e43b3d17e7c31b74e4667bd09eaf2931bb257435ddf70355c3,UA 2061,UA,2022-12-13,10:35,2022-12-13,13:09,4:34:00,ORD,LAX
d3ea0da8284ef488682338cb29c6f002e2157cb17bae74157531e5f404a07c64,UA 2062,UA,2022-12-13,12:45,2022-12-13,15:18,4:33:00,ORD,LAX
f22a664335732d422ee5fd7f048ce18785b538624ec68076bdb0968a37a1f7ca,UA 2676,UA,2022-12-13,14:22,2022-12-13,16:55,4:33:00,ORD,LAX
08bf903b9140571cb885f7feb20c2fbac4cb720b6586906cab0a122a14058f16,UA 2095,UA,2022-12-13,15:45,2022-12-13,18:10,4:25:00,ORD,LAX
6b13323f25bfd45b75268a7f6028eae59bcd7432f9b46d4ea18c4209658a54e9,UA 1067,UA,2022-12-13,18:08,2022-12-13,20:44,4:36:00,ORD,LAX
1ca95175bb2d56fd74193a9ce483b51ba93868b9f22ccf7dad73f04dfe896ff7,UA 2649,UA,2022-12-13,19:57,2022-12-13,22:33,4:36:00,ORD,LAX
9864945d5cc77b005432bdb332361fa56c8850abc4bedb49ac7859e585554c07,AA 669,AA,2022-12-13,06:40,2022-12-13,09:05,4:25:00,ORD,LAX
913b9df984bc961925db7cd615101a4e47ffad3e8fc4b6cac70a2a2bb85dbb66,AA 2882,AA,2022-12-13,08:35,2022-12-13,11:04,4:29:00,ORD,LAX
6e3e003ef6045d9d09a1c3b36ac5c57a68f28c694e3678ab1e3050e50d9aac8a,AA 2184,AA,2022-12-13,09:52,2022-12-13,12:30,4:38:00,ORD,LAX
f71f68269bd20b7c2915c3b4f089f4deb226f6e19fbfbf94c9c56b9ee862eadc,AA 2431,AA,2022-12-13,13:13,2022-12-13,15:51,4:38:00,ORD,LAX
1bbe6d5350358e637622b22a9322312c54eaad98b7e0c3ac2bec0330f1d5bf6e,AA 2968,AA,2022-12-13,14:12,2022-12-13,16:49,4:37:00,ORD,LAX
116c69d9b448da25ec153e763b553833c827570b3d8758cb82c2c06be9c9c2d0,AA 1375,AA,2022-12-13,15:35,2022-12-13,18:04,4:29:00,ORD,LAX
2f01fd14d821bd0b91bdcf8ee47ba6ce393ddb1094db9c05617aa8595e53bb68,AA 1384,AA,2022-12-13,17:05,2022-12-13,19:34,4:29:00,ORD,LAX
0c84869cd8685dbb79034ee2e01641269d4c9c89d2371916e491d98b992e7417,AA 374,AA,2022-12-13,19:45,2022-12-13,22:15,4:30:00,ORD,LAX
3a54f5be32f12104c2e17bd4d8afccea655f1ba8387581a0cba888307ca29d93,WN 1482,WN,2022-12-13,05:35,2022-12-13,08:15,4:40:00,MDW,LAX
d7814eb431e6a50d1b50f27118d9b0aef5bde2d4bf50c4e3f5c98ba034e6ea7b,WN 1905,WN,2022-12-13,21:00,2022-12-13,23:35,4:35:00,MDW,LAX
ca339d1417a211d37d66b1f06d3f3879174d904888b97577f08b12e5d884d02f,NK 1359,NK,2022-12-14,05:00,2022-12-14,07:41,4:41:00,ORD,LAX
7737b85477c09412aa20f8b632c0cf93576f9016285faa9688421af5bd6b09c0,NK 644,NK,2022-12-14,16:20,2022-12-14,19:04,4:44:00,ORD,LAX
